name_director;id_director
Rajesh Ganguly;3539
Igor Kovalyov;3540
Bruce Robinson;3541
Floria Sigismondi;3542
Austin Stark;3543
Renato De Maria;3544
John Herzfeld;3545
Kristian Levring;3546
Houssam El-Din Mustafa;3547
Stephen Amezdroz;3548
Raffi Ahmad;3549
Josh Greenbaum;3550
Giancarlo Esposito;3551
Richie Smyth;3552
William Eubank;3553
John R. Leonetti;3554
Almudena Carracedo;3555
Marc Vigil;3556
Alfonso Cortés-Cavanillas;3557
Sunil Soraya;3558
Samu Fuentes;3559
Shonali Bose;3560
Trish Sie;3561
Raja Gosnell;3562
Peter Chelsom;3563
Sue Kim;3564
Mark Waters;3565
Krzysztof Zanussi;3566
Thomas Meadmore;3567
Jehane Noujaim;3568
Brett Hedlund;3569
Kyle Patrick Alvarez;3570
Niall Johnson;3571
Steven R. Monroe;3572
Mohammad Adel;3573
Cosmo Feilding-Mellen;3574
Stephan Rick;3575
Will Lockhart;3576
James Watkins;3577
Anthony Minghella;3578
Daniel Burman;3579
Tobe Hooper;3580
James Marsh;3581
Mohammed El-Tahawy;3582
Carlos Pérez Osorio;3583
Lena Khan;3584
Leanne Gater;3585
Robert Schwentke;3586
Lennart Ruff;3587
Tamta Gabrichidze;3588
Erik White;3589
Julio Medem;3590
Stefano Lodovichi;3591
Fernando Colomo;3592
Brendan Malloy;3593
David Koepp;3594
Michael Winterbottom;3595
Ben Brewer;3596
David Briggs;3597
Kevin Donovan;3598
Wouter Bouvijn;3599
Pass Patthanakumjon;3600
Jean-Pierre Dardenne;3601
Jennifer M. Kroot;3602
Peter Facinelli;3603
Mark Neveldine;3604
Dan Bush;3605
Odunlade Adekola;3606
David Chuang;3607
Bauddhayan Mukherji;3608
Oyefunke Fayoyin;3609
Ossama Abu El Atta;3610
Frant Gwo;3611
Daniel Calparsoro;3612
Russell Crowe;3613
Jay Russell;3614
Farishad I. Latjuba;3615
Robert Smigel;3616
Kris Pearn;3617
Manika Sharma;3618
Robert Eggers;3619
Kyle Rankin;3620
Park Hoon-jung;3621
Muhammad Fadl;3622
Antonin Baudry;3623
Neil Rawles;3624
Emil Ben-Shimon;3625
Laurent Cantet;3626
Michael Apted;3627
Romain Gavras;3628
Brian Baugh;3629
Victoria Bromley;3630
George Mendeluk;3631
Cyrus Nowrasteh;3632
Peter Foott;3633
Peter Svatek;3634
Saheed Arafath;3635
Charlotte Zwerin;3636
David Shisgall;3637
Ellen Page;3638
Yvan Attal;3639
Simon Frederick;3640
Patricia Ferreira;3641
Fabio Ock;3642
Derek Hui;3643
Wim Bonte;3644
Raam Reddy;3645
Greg Tiernan;3646
Bin Bunluerit;3647
Benjamin Ross;3648
Stephen Hopkins;3649
Shanavas K. Bavakutty;3650
Dallas Jackson;3651
Gary Stretch;3652
Mukesh Vohra;3653
Jordan Ross;3654
William Wyler;3655
Kristina Goolsby;3656
Tig Notaro;3657
Sartaj Singh Pannu;3658
Eric Goode;3659
Alan Yang;3660
Li Jun;3661
Aditya Kripalani;3662
Cho Li;3663
Ellen Brown;3664
Rikhil Bahadur;3665
Sebastián Hofmann;3666
Yoon Sung-hyun;3667
Mark Dennis;3668
Juan Pablo Buscarini;3669
Steve Loter;3670
Sonny Marler;3671
Michael Fimognari;3672
Sorin Dan Mihalcescu;3673
Edward Ellis;3674
Josh Aronson;3675
Myriam Aziza;3676
Marti Noxon;3677
Pavel Kostomarov;3678
Beeban Kidron;3679
Michael Cumming;3680
Vicente Villanueva;3681
Mariano Cohn;3682
Shree Narayan Singh;3683
Kyoko Miyake;3684
Tolga Karaçelik;3685
Phil Roman;3686
Rob Zombie;3687
Gregory Jacobs;3688
Rami Hachache;3689
Roger Spottiswoode;3690
Sabrina Rochelle Kalangie;3691
Buzz Kulik;3692
Kittiphak Thonguam;3693
Buddhadev Dasgupta;3694
Kike Maíllo;3695
Daniel Benmayor;3696
Gary Howsam;3697
Norm Hiscock;3698
Sukum Maetawanitch;3699
Jeffrey Nachmanoff;3700
Adam Leon;3701
Wally Pfister;3702
Michael Del Monte;3703
Richard Bates Jr.;3704
White Trash Tyler;3705
Sam Hobkinson;3706
Jon Reiner;3707
Ron Underwood;3708
S.S. Wilson;3709
Brent Maddock;3710
Adam Smith;3711
David Paul Meyer;3712
Renuka Shahane;3713
Jitender Pawar;3714
Richard Michaels;3715
Nicholas Zeig-Owens;3716
Joel Crawford;3717
Shaul Schwarz;3718
Tekin Girgin;3719
Pramod Pawar;3720
Henry Hathaway;3721
Jeff Wadlow;3722
Preston A. Whitmore II;3723
Mark Thornton;3724
Todd Kauffman;3725
Nick Simon;3726
Milind Dhaimade;3727
Mfanelo Ngoma;3728
Jung Ji-woo;3729
David Soren;3730
Hidetaka Inazuka;3731
To-hoi Kong;3732
Buz Wallick;3733
Álvaro Longoria;3734
Gary Young;3735
Susan Lambert;3736
Pawan Kumar;3737
Derick Cabrido;3738
Sachin Kamlakar Khot;3739
Naresh Saigal;3740
Francesco Lettieri;3741
Venkatesh Maha;3742
Prashant Nair;3743
Claude Lelouch;3744
Benedict Andrews;3745
Mick Grogan;3746
Paul Feig;3747
Michael Mazzola;3748
Jota Linares;3749
Svati Chakravarty Bhatkal;3750
Agustí Villaronga;3751
Paul Taublieb;3752
Prentice Penny;3753
Zuko Nodada;3754
Josh Safdie;3755
Chris Burkard;3756
Archie Borders;3757
Younuts!;3758
Babak Anvari;3759
Jonathan Glazer;3760
Juan José Campanella;3761
Levan Gabriadze;3762
Brie Larson;3763
Sanjay Patel;3764
Jaume Collet-Serra;3765
David Galán Galindo;3766
Nopparoj Chotmunkongsit;3767
Jennifer Brea;3768
Sherif Mandour;3769
Linda Otto;3770
Tom Barton-Humphreys;3771
Jason Reitman;3772
Udai Singh Pawar;3773
Vijay Kumar;3774
Pradeep Verma;3775
Hayden Guppy;3776
Rene Liu;3777
Mario Van Peebles;3778
Manu Ashokan;3779
Inma Torrente;3780
Manoj Beedha;3781
Anoop Sathyan;3782
Akin Omotoso;3783
Ashu Trikha;3784
Amanda Micheli;3785
Carlos Sedes;3786
Gustavo Ron;3787
Carlos Algara;3788
Guntur Soeharjanto;3789
Mir-Jean Bou Chaaya;3790
Gurinder Chadha;3791
Roger Young;3792
Brandon Dickerson;3793
David L.G. Hughes;3794
Harvey Lilley;3795
Philip Barantini;3796
Gary Michael Schultz;3797
Haruka Fujita;3798
Vir Das;3799
P.T. Kunju Muhammad;3800
Ganesh Kadam;3801
Kushal Srivastava;3802
Yacine Belhousse;3803
Myles Kane;3804
Ed Lilly;3805
Madonna;3806
Vijay Yelakanti;3807
Bilal Lashari;3808
Param Gill;3809
Anu Menon;3810
Rob McKittrick;3811
Ayaan Mukherji;3812
Marc Francis;3813
Conor Allyn;3814
Alex Smith;3815
Syrine Boulanouar;3816
Philip G. Atwell;3817
Faraz Haider;3818
John Michael McDonagh;3819
Jack Zagha Kababie;3820
Marina Zenovich;3821
Tiffanie Hsu;3822
Sidharth Malhotra;3823
Daniel Yee Heng Chan;3824
Stéphane de Freitas;3825
Burhan Qurbani;3826
Max Joseph;3827
David Serrano;3828
Marc Meyers;3829
Jeremiah Zagar;3830
Fritz Ofner;3831
Antoni Krauze;3832
Reem Kherici;3833
Sadeq Behbehani;3834
Abby Epstein;3835
Chi Fat Chan;3836
Ashish R. Mohan;3837
Riccardo Milani;3838
Stephen Donnelly;3839
Abel Ferrara;3840
Trevor Ryan;3841
Benjamin Weill;3842
Michael Fahey;3843
Huang Lei;3844
Megha Ramaswamy;3845
Shady Hanna;3846
David Lynch;3847
Tommy Wirkola;3848
Kim Dong-kyu;3849
Colin Minihan;3850
Rebecca Harrison;3851
Josh Mendoza;3852
Marta Jaenes;3853
Gurmmeet Singh;3854
Saket Behl;3855
Ulrike Kofler;3856
Ross Kauffman;3857
Izidore K. Musallam;3858
Jeremy Rush;3859
Gonzalo Bendala;3860
Ritu Sarin;3861
Seyi Babatope;3862
Heidi Brandenburg;3863
Marek Kanievska;3864
Chandra Liow;3865
Pablo Stoll;3866
Paul Raschid;3867
Michael Curtiz;3868
Alexandre Espigares;3869
Elizabeth Wood;3870
Drew Stone;3871
Sabaah Folayan;3872
Milla Harrison-Hansley;3873
Dhruv Dhawan;3874
Tudor Giurgiu;3875
Nick Moore;3876
Paul Dano;3877
Fritz Böhm;3878
Morgan Matthews;3879
Zsolt Pálfi;3880
Mel Stuart;3881
Joe Swanberg;3882
Michael Spierig;3883
Amy Poehler;3884
Pascale Lamche;3885
Evgeny Afineevsky;3886
Debra Granik;3887
Zach Braff;3888
Theo Davies;3889
Steve Bencich;3890
Sung Do-jun;3891
Adrian Murray;3892
Bart Freundlich;3893
Shaun Mir;3894
Kate Mulleavy;3895
Laura Terruso;3896
Kranthi Madhav;3897
Storm Theunissen;3898
David Guy Levy;3899
Yasir Nawaz;3900
Wyatt Cenac;3901
Lawrence Kasdan;3902
Hemant Gaba;3903
Christopher Louie;3904
Pierre Deschamps;3905
Jovanka Vuckovic;3906
N. Chandra;3907
Abu Bakr Shawky;3908
Sooni Taraporevala;3909
Christian De Vita;3910
Saratswadee Wongsomphet;3911
Kirati Nakintanon;3912
Karen Maine;3913
Mark Risley;3914
Y. Joon Chung;3915
Yoo Byung-jae;3916
Lee Toland Krieger;3917
Amanda Raymond;3918
James Brown;3919
Ivona Juka;3920
Brent Bonacorso;3921
Tolga Örnek;3922
Salvador Espinosa;3923
Mu Chu;3924
Funke Akindele;3925
Liu Kuang-hui;3926
Miguel Ángel Vivas;3927
Neville Shah;3928
Mohamed Diab;3929
Daniel Monzón;3930
Michael Blieden;3931
Peter DeLuise;3932
Chandra Prakash Dwivedi;3933
Anjum Shahzad;3934
Majid Al Ansari;3935
Floyd Russ;3936
Oskar Santos;3937
Rodrigo Guardiola;3938
Peter Hewitt;3939
Josef Fares;3940
Mozez Singh;3941
No disponible;3942
